iter,num_cal,game,player_black,player_white,black_win,draw,white_win
400,1,Connect4,MCTS,AlphaViT_Large,0,0,1
400,1,Connect4,AlphaZero,MCTS,1,0,0
400,1,Connect4,MCTS,MCTS400,1,0,0
400,1,Connect4,MCTS,AlphaVDA_Large,0,0,1
400,1,Connect4,MCTS400,MCTS,0,0,1
400,1,Connect4,AlphaViT_Multi,MCTS,1,0,0
400,1,Connect4,MCTS,AlphaViD_Large,0,0,1
400,1,Connect4,MCTS,random,1,0,0
400,2,Connect4,AlphaViT_Small,MCTS,0,0,1
400,2,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,2,Connect4,MCTS,AlphaVDA_Multi,0,0,1
400,2,Connect4,MCTS,Minimax,1,0,0
400,2,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,2,Connect4,AlphaViT_Multi,MCTS,1,0,0
400,2,Connect4,MCTS,AlphaViT_Large,0,0,1
400,2,Connect4,MCTS,AlphaViD_Large,0,0,1
400,2,Connect4,AlphaZero,MCTS,1,0,0
400,2,Connect4,MCTS,AlphaViD_Small,1,0,0
400,2,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,2,Connect4,Minimax,MCTS,0,0,1
400,2,Connect4,random,MCTS,0,0,1
400,2,Connect4,AlphaViT_Large,MCTS,1,0,0
400,3,Connect4,MCTS,Minimax,1,0,0
400,3,Connect4,MCTS,MCTS100,1,0,0
400,3,Connect4,MCTS,MCTS400,1,0,0
400,3,Connect4,AlphaViT_Small,MCTS,0,0,1
400,3,Connect4,AlphaZero,MCTS,1,0,0
400,3,Connect4,MCTS,AlphaZero,0,0,1
400,3,Connect4,MCTS,AlphaVDA_Multi,0,0,1
400,3,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,3,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,3,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,3,Connect4,AlphaViD_Multi,MCTS,1,0,0
400,3,Connect4,AlphaViT_Large,MCTS,1,0,0
400,3,Connect4,MCTS,AlphaViD_Small,1,0,0
400,3,Connect4,MCTS,AlphaViD_Large,0,0,1
400,4,Connect4,MCTS,AlphaVDA_Small,1,0,0
400,4,Connect4,MCTS,AlphaViD_Large,1,0,0
400,4,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,4,Connect4,MCTS,AlphaViT_Small,0,0,1
400,4,Connect4,Minimax,MCTS,0,0,1
400,4,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,4,Connect4,MCTS400,MCTS,1,0,0
400,4,Connect4,MCTS,AlphaViT_Large,0,0,1
400,4,Connect4,AlphaViT_Multi,MCTS,1,0,0
400,4,Connect4,MCTS,MCTS400,1,0,0
400,4,Connect4,MCTS,MCTS100,1,0,0
400,4,Connect4,MCTS100,MCTS,0,0,1
400,4,Connect4,AlphaViT_Small,MCTS,0,0,1
400,4,Connect4,AlphaViD_Large,MCTS,1,0,0
400,5,Connect4,MCTS,MCTS100,1,0,0
400,5,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,5,Connect4,AlphaViD_Large,MCTS,0,0,1
400,5,Connect4,MCTS,Minimax,1,0,0
400,5,Connect4,AlphaZero,MCTS,1,0,0
400,5,Connect4,MCTS,AlphaViT_Large,0,0,1
400,5,Connect4,MCTS,AlphaViD_Small,0,1,0
400,5,Connect4,AlphaViD_Small,MCTS,0,0,1
400,5,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,5,Connect4,AlphaViT_Multi,MCTS,0,1,0
400,5,Connect4,MCTS,AlphaZero,0,0,1
400,5,Connect4,MCTS,AlphaVDA_Multi,1,0,0
400,5,Connect4,Minimax,MCTS,0,0,1
400,5,Connect4,AlphaViT_Small,MCTS,0,0,1
400,6,Connect4,MCTS,MCTS400,0,0,1
400,6,Connect4,AlphaVDA_Large,MCTS,1,0,0
400,6,Connect4,AlphaViD_Large,MCTS,1,0,0
400,6,Connect4,AlphaViT_Small,MCTS,0,0,1
400,6,Connect4,MCTS,AlphaViD_Multi,0,0,1
400,6,Connect4,AlphaZero,MCTS,1,0,0
400,6,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,6,Connect4,MCTS,AlphaViD_Small,1,0,0
400,6,Connect4,MCTS400,MCTS,1,0,0
400,6,Connect4,MCTS,Minimax,1,0,0
400,6,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,6,Connect4,MCTS,MCTS100,1,0,0
400,6,Connect4,MCTS,AlphaVDA_Multi,1,0,0
400,6,Connect4,random,MCTS,0,0,1
400,7,Connect4,MCTS,AlphaViT_Large,0,0,1
400,7,Connect4,AlphaVDA_Large,MCTS,0,0,1
400,7,Connect4,AlphaViT_Small,MCTS,0,0,1
400,7,Connect4,MCTS,AlphaZero,0,0,1
400,7,Connect4,MCTS,AlphaVDA_Multi,0,0,1
400,7,Connect4,AlphaViD_Small,MCTS,0,0,1
400,7,Connect4,MCTS,random,1,0,0
400,7,Connect4,AlphaViD_Large,MCTS,0,0,1
400,7,Connect4,MCTS,MCTS400,1,0,0
400,7,Connect4,MCTS,MCTS100,1,0,0
400,7,Connect4,MCTS,AlphaVDA_Small,1,0,0
400,7,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,7,Connect4,MCTS,AlphaViD_Multi,0,0,1
400,7,Connect4,AlphaVDA_Multi,MCTS,0,1,0
400,8,Connect4,MCTS,Minimax,1,0,0
400,8,Connect4,MCTS,AlphaViD_Small,1,0,0
400,8,Connect4,MCTS,AlphaViD_Large,0,0,1
400,8,Connect4,MCTS,MCTS100,1,0,0
400,8,Connect4,Minimax,MCTS,0,0,1
400,8,Connect4,AlphaViD_Small,MCTS,0,0,1
400,8,Connect4,MCTS,AlphaVDA_Large,0,0,1
400,8,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,8,Connect4,AlphaViT_Large,MCTS,1,0,0
400,8,Connect4,MCTS,AlphaZero,0,0,1
400,8,Connect4,AlphaViT_Small,MCTS,0,0,1
400,8,Connect4,AlphaZero,MCTS,1,0,0
400,8,Connect4,random,MCTS,0,0,1
400,8,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,9,Connect4,AlphaViD_Multi,MCTS,1,0,0
400,9,Connect4,MCTS,AlphaViD_Multi,0,0,1
400,9,Connect4,MCTS100,MCTS,0,0,1
400,9,Connect4,MCTS,AlphaViD_Large,0,0,1
400,9,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,9,Connect4,random,MCTS,0,0,1
400,9,Connect4,AlphaZero,MCTS,1,0,0
400,9,Connect4,MCTS,AlphaViD_Small,1,0,0
400,9,Connect4,AlphaViD_Small,MCTS,0,0,1
400,9,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,9,Connect4,AlphaVDA_Large,MCTS,1,0,0
400,9,Connect4,MCTS,Minimax,1,0,0
400,9,Connect4,AlphaViT_Multi,MCTS,1,0,0
400,9,Connect4,MCTS,AlphaZero,0,0,1
400,10,Connect4,MCTS,MCTS400,1,0,0
400,10,Connect4,AlphaViD_Large,MCTS,1,0,0
400,10,Connect4,AlphaVDA_Small,MCTS,1,0,0
400,10,Connect4,MCTS,AlphaViD_Multi,0,0,1
400,10,Connect4,random,MCTS,0,0,1
400,10,Connect4,MCTS,random,1,0,0
400,10,Connect4,MCTS400,MCTS,1,0,0
400,10,Connect4,AlphaVDA_Large,MCTS,0,1,0
400,10,Connect4,AlphaViT_Multi,MCTS,1,0,0
400,10,Connect4,MCTS,AlphaZero,0,0,1
400,10,Connect4,MCTS,MCTS100,1,0,0
400,10,Connect4,AlphaViD_Multi,MCTS,1,0,0
400,10,Connect4,MCTS,Minimax,1,0,0
400,10,Connect4,Minimax,MCTS,0,0,1
400,11,Connect4,MCTS400,MCTS,0,0,1
400,11,Connect4,MCTS,AlphaZero,0,0,1
400,11,Connect4,AlphaVDA_Large,MCTS,1,0,0
400,11,Connect4,MCTS,AlphaViT_Small,0,0,1
400,11,Connect4,AlphaViD_Small,MCTS,0,0,1
400,11,Connect4,MCTS,AlphaViD_Large,0,0,1
400,11,Connect4,AlphaViT_Small,MCTS,0,0,1
400,11,Connect4,MCTS,AlphaVDA_Large,0,0,1
400,11,Connect4,random,MCTS,0,0,1
400,11,Connect4,MCTS,random,1,0,0
400,11,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,11,Connect4,MCTS,AlphaVDA_Small,1,0,0
400,11,Connect4,AlphaViD_Large,MCTS,1,0,0
400,11,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,12,Connect4,MCTS,AlphaViT_Small,1,0,0
400,12,Connect4,MCTS,AlphaVDA_Multi,0,0,1
400,12,Connect4,AlphaViT_Small,MCTS,0,0,1
400,12,Connect4,MCTS,AlphaVDA_Small,1,0,0
400,12,Connect4,MCTS,AlphaViD_Large,1,0,0
400,12,Connect4,AlphaViD_Large,MCTS,1,0,0
400,12,Connect4,AlphaVDA_Multi,MCTS,0,0,1
400,12,Connect4,AlphaVDA_Small,MCTS,0,1,0
400,12,Connect4,MCTS,AlphaViT_Large,0,0,1
400,12,Connect4,AlphaZero,MCTS,1,0,0
400,12,Connect4,MCTS,AlphaZero,0,0,1
400,12,Connect4,MCTS,AlphaVDA_Large,0,0,1
400,12,Connect4,MCTS,Minimax,1,0,0
400,12,Connect4,AlphaViT_Multi,MCTS,1,0,0
400,13,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,13,Connect4,MCTS100,MCTS,0,0,1
400,13,Connect4,MCTS,AlphaZero,0,0,1
400,13,Connect4,AlphaViT_Large,MCTS,1,0,0
400,13,Connect4,MCTS,AlphaVDA_Large,0,0,1
400,13,Connect4,MCTS,AlphaVDA_Small,1,0,0
400,13,Connect4,AlphaZero,MCTS,1,0,0
400,13,Connect4,MCTS,AlphaVDA_Multi,0,0,1
400,13,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,13,Connect4,MCTS,AlphaViD_Large,1,0,0
400,13,Connect4,MCTS,random,1,0,0
400,13,Connect4,AlphaVDA_Large,MCTS,0,0,1
400,13,Connect4,Minimax,MCTS,0,0,1
400,13,Connect4,AlphaViD_Large,MCTS,0,0,1
400,14,Connect4,MCTS,AlphaViD_Large,0,0,1
400,14,Connect4,MCTS,MCTS400,0,0,1
400,14,Connect4,AlphaVDA_Large,MCTS,1,0,0
400,14,Connect4,MCTS,AlphaZero,0,0,1
400,14,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,14,Connect4,AlphaViT_Multi,MCTS,1,0,0
400,14,Connect4,Minimax,MCTS,0,0,1
400,14,Connect4,MCTS,MCTS100,1,0,0
400,14,Connect4,AlphaViD_Small,MCTS,0,0,1
400,14,Connect4,MCTS400,MCTS,1,0,0
400,14,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,14,Connect4,MCTS,AlphaVDA_Small,1,0,0
400,14,Connect4,MCTS,AlphaViT_Large,0,0,1
400,14,Connect4,MCTS,AlphaVDA_Large,0,0,1
400,15,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,15,Connect4,MCTS,random,1,0,0
400,15,Connect4,MCTS,AlphaViD_Multi,0,0,1
400,15,Connect4,MCTS100,MCTS,0,0,1
400,15,Connect4,MCTS,MCTS100,1,0,0
400,15,Connect4,MCTS,AlphaViT_Large,0,0,1
400,15,Connect4,AlphaViT_Multi,MCTS,0,0,1
400,15,Connect4,AlphaVDA_Large,MCTS,1,0,0
400,15,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,15,Connect4,MCTS,AlphaViT_Small,0,0,1
400,15,Connect4,AlphaViT_Large,MCTS,1,0,0
400,15,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,15,Connect4,MCTS,MCTS400,0,0,1
400,15,Connect4,AlphaViD_Multi,MCTS,1,0,0
400,16,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,16,Connect4,MCTS,AlphaVDA_Multi,0,1,0
400,16,Connect4,MCTS100,MCTS,0,0,1
400,16,Connect4,MCTS400,MCTS,0,0,1
400,16,Connect4,MCTS,AlphaViD_Multi,1,0,0
400,16,Connect4,MCTS,AlphaViT_Large,0,0,1
400,16,Connect4,MCTS,AlphaViD_Small,1,0,0
400,16,Connect4,MCTS,random,1,0,0
400,16,Connect4,AlphaViD_Small,MCTS,0,0,1
400,16,Connect4,MCTS,AlphaVDA_Large,0,0,1
400,16,Connect4,AlphaViT_Large,MCTS,1,0,0
400,16,Connect4,MCTS,AlphaVDA_Small,1,0,0
400,16,Connect4,MCTS,MCTS400,0,0,1
400,16,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,17,Connect4,AlphaViT_Large,MCTS,1,0,0
400,17,Connect4,MCTS,AlphaViT_Large,0,0,1
400,17,Connect4,MCTS,AlphaZero,0,0,1
400,17,Connect4,MCTS400,MCTS,1,0,0
400,17,Connect4,AlphaViD_Small,MCTS,0,0,1
400,17,Connect4,AlphaViD_Large,MCTS,0,0,1
400,17,Connect4,MCTS,Minimax,1,0,0
400,17,Connect4,MCTS,AlphaViT_Small,1,0,0
400,17,Connect4,MCTS100,MCTS,0,0,1
400,17,Connect4,MCTS,random,1,0,0
400,17,Connect4,AlphaZero,MCTS,1,0,0
400,17,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,17,Connect4,AlphaViT_Multi,MCTS,0,0,1
400,17,Connect4,MCTS,MCTS100,0,0,1
400,18,Connect4,MCTS,AlphaVDA_Small,1,0,0
400,18,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,18,Connect4,AlphaZero,MCTS,1,0,0
400,18,Connect4,MCTS,MCTS100,1,0,0
400,18,Connect4,MCTS,AlphaViD_Multi,0,1,0
400,18,Connect4,AlphaVDA_Large,MCTS,0,0,1
400,18,Connect4,MCTS,AlphaViD_Large,0,0,1
400,18,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,18,Connect4,MCTS100,MCTS,1,0,0
400,18,Connect4,Minimax,MCTS,0,0,1
400,18,Connect4,MCTS,AlphaViT_Multi,0,0,1
400,18,Connect4,MCTS,Minimax,1,0,0
400,18,Connect4,AlphaViD_Large,MCTS,1,0,0
400,18,Connect4,random,MCTS,0,0,1
400,19,Connect4,MCTS,MCTS100,1,0,0
400,19,Connect4,AlphaVDA_Multi,MCTS,1,0,0
400,19,Connect4,MCTS,AlphaViT_Large,0,0,1
400,19,Connect4,AlphaZero,MCTS,1,0,0
400,19,Connect4,MCTS,random,1,0,0
400,19,Connect4,MCTS,AlphaZero,0,0,1
400,19,Connect4,Minimax,MCTS,0,0,1
400,19,Connect4,AlphaViD_Multi,MCTS,1,0,0
400,19,Connect4,AlphaVDA_Small,MCTS,0,0,1
400,19,Connect4,MCTS,AlphaVDA_Large,0,0,1
400,19,Connect4,MCTS,AlphaVDA_Small,0,0,1
400,19,Connect4,AlphaVDA_Large,MCTS,1,0,0
400,19,Connect4,random,MCTS,0,0,1
400,19,Connect4,AlphaViT_Small,MCTS,0,0,1
800,0,Connect4,MCTS,random,1,0,0
800,0,Connect4,MCTS,AlphaVDA_Multi,0,0,1
800,0,Connect4,AlphaVDA_Multi,MCTS,1,0,0
800,0,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,0,Connect4,MCTS,AlphaViD_Large,1,0,0
800,0,Connect4,MCTS400,MCTS,1,0,0
800,0,Connect4,AlphaViT_Large,MCTS,1,0,0
800,0,Connect4,MCTS100,MCTS,0,0,1
800,0,Connect4,AlphaViT_Multi,MCTS,1,0,0
800,0,Connect4,AlphaVDA_Large,MCTS,0,0,1
800,0,Connect4,MCTS,AlphaViD_Small,1,0,0
800,0,Connect4,AlphaViT_Small,MCTS,0,0,1
800,0,Connect4,MCTS,Minimax,1,0,0
800,0,Connect4,MCTS,AlphaVDA_Small,1,0,0
800,1,Connect4,MCTS,AlphaViT_Small,1,0,0
800,1,Connect4,MCTS,AlphaVDA_Small,1,0,0
800,1,Connect4,MCTS100,MCTS,0,0,1
800,1,Connect4,MCTS,random,1,0,0
800,1,Connect4,Minimax,MCTS,0,0,1
800,1,Connect4,MCTS,AlphaViD_Small,1,0,0
800,1,Connect4,AlphaViT_Small,MCTS,0,0,1
800,1,Connect4,MCTS,AlphaViD_Large,0,0,1
800,1,Connect4,MCTS,AlphaVDA_Multi,1,0,0
800,1,Connect4,AlphaViD_Small,MCTS,0,0,1
800,1,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,1,Connect4,AlphaZero,MCTS,1,0,0
800,1,Connect4,MCTS400,MCTS,1,0,0
800,1,Connect4,MCTS,MCTS400,0,0,1
800,2,Connect4,MCTS,AlphaVDA_Small,1,0,0
800,2,Connect4,MCTS,AlphaViD_Multi,1,0,0
800,2,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,2,Connect4,AlphaVDA_Large,MCTS,1,0,0
800,2,Connect4,AlphaZero,MCTS,1,0,0
800,2,Connect4,AlphaViD_Small,MCTS,0,0,1
800,2,Connect4,MCTS,AlphaVDA_Large,0,0,1
800,2,Connect4,MCTS,MCTS100,1,0,0
800,2,Connect4,AlphaViD_Large,MCTS,1,0,0
800,2,Connect4,MCTS400,MCTS,0,0,1
800,2,Connect4,random,MCTS,0,0,1
800,2,Connect4,AlphaViT_Multi,MCTS,0,0,1
800,2,Connect4,MCTS,random,1,0,0
800,2,Connect4,Minimax,MCTS,0,0,1
800,3,Connect4,MCTS,AlphaViT_Multi,0,0,1
800,3,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,3,Connect4,AlphaVDA_Multi,MCTS,0,0,1
800,3,Connect4,MCTS,MCTS100,1,0,0
800,3,Connect4,MCTS100,MCTS,0,0,1
800,3,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,3,Connect4,random,MCTS,0,0,1
800,3,Connect4,AlphaZero,MCTS,1,0,0
800,3,Connect4,MCTS,AlphaViT_Small,1,0,0
800,3,Connect4,MCTS,AlphaVDA_Small,1,0,0
800,3,Connect4,MCTS,AlphaViD_Large,0,0,1
800,3,Connect4,AlphaVDA_Large,MCTS,1,0,0
800,3,Connect4,AlphaViT_Multi,MCTS,1,0,0
800,3,Connect4,MCTS,MCTS400,1,0,0
800,4,Connect4,MCTS,MCTS400,1,0,0
800,4,Connect4,MCTS,AlphaVDA_Large,0,0,1
800,4,Connect4,MCTS,MCTS100,1,0,0
800,4,Connect4,MCTS,random,1,0,0
800,4,Connect4,MCTS,AlphaZero,0,0,1
800,4,Connect4,MCTS,AlphaVDA_Small,1,0,0
800,4,Connect4,MCTS400,MCTS,1,0,0
800,4,Connect4,MCTS,AlphaViT_Multi,0,0,1
800,4,Connect4,AlphaViT_Small,MCTS,0,0,1
800,4,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,4,Connect4,AlphaZero,MCTS,1,0,0
800,4,Connect4,Minimax,MCTS,0,0,1
800,4,Connect4,AlphaVDA_Large,MCTS,1,0,0
800,4,Connect4,AlphaViD_Large,MCTS,0,0,1
800,5,Connect4,MCTS,AlphaViD_Small,1,0,0
800,5,Connect4,MCTS,AlphaViT_Small,0,0,1
800,5,Connect4,MCTS,AlphaZero,0,0,1
800,5,Connect4,MCTS100,MCTS,0,0,1
800,5,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,5,Connect4,MCTS,AlphaViT_Large,0,0,1
800,5,Connect4,AlphaVDA_Multi,MCTS,0,0,1
800,5,Connect4,MCTS,MCTS400,1,0,0
800,5,Connect4,AlphaViD_Small,MCTS,0,0,1
800,5,Connect4,MCTS,AlphaVDA_Multi,0,0,1
800,5,Connect4,Minimax,MCTS,0,0,1
800,5,Connect4,AlphaViT_Large,MCTS,1,0,0
800,5,Connect4,MCTS,random,1,0,0
800,5,Connect4,random,MCTS,0,0,1
800,6,Connect4,MCTS,AlphaZero,0,0,1
800,6,Connect4,MCTS,AlphaVDA_Small,0,0,1
800,6,Connect4,AlphaVDA_Multi,MCTS,1,0,0
800,6,Connect4,MCTS400,MCTS,1,0,0
800,6,Connect4,random,MCTS,0,0,1
800,6,Connect4,MCTS,random,1,0,0
800,6,Connect4,AlphaViT_Small,MCTS,0,0,1
800,6,Connect4,MCTS,AlphaViD_Small,1,0,0
800,6,Connect4,MCTS,AlphaViD_Multi,0,0,1
800,6,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,6,Connect4,MCTS,AlphaViT_Multi,0,0,1
800,6,Connect4,Minimax,MCTS,0,0,1
800,6,Connect4,AlphaViD_Large,MCTS,0,0,1
800,6,Connect4,AlphaVDA_Large,MCTS,0,0,1
800,7,Connect4,MCTS,AlphaViD_Multi,0,0,1
800,7,Connect4,MCTS,AlphaVDA_Multi,0,0,1
800,7,Connect4,AlphaViT_Large,MCTS,1,0,0
800,7,Connect4,MCTS,random,1,0,0
800,7,Connect4,MCTS,AlphaViD_Large,0,0,1
800,7,Connect4,MCTS,MCTS100,1,0,0
800,7,Connect4,Minimax,MCTS,0,0,1
800,7,Connect4,AlphaViD_Small,MCTS,1,0,0
800,7,Connect4,MCTS400,MCTS,0,0,1
800,7,Connect4,MCTS,Minimax,1,0,0
800,7,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,7,Connect4,AlphaViT_Small,MCTS,0,0,1
800,7,Connect4,AlphaZero,MCTS,1,0,0
800,7,Connect4,AlphaViD_Large,MCTS,0,0,1
800,8,Connect4,MCTS,AlphaViT_Large,0,0,1
800,8,Connect4,MCTS,MCTS400,1,0,0
800,8,Connect4,Minimax,MCTS,0,0,1
800,8,Connect4,MCTS,AlphaViD_Large,0,0,1
800,8,Connect4,AlphaVDA_Multi,MCTS,1,0,0
800,8,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,8,Connect4,MCTS,random,1,0,0
800,8,Connect4,AlphaViT_Small,MCTS,0,0,1
800,8,Connect4,AlphaViT_Large,MCTS,1,0,0
800,8,Connect4,MCTS,Minimax,1,0,0
800,8,Connect4,MCTS,MCTS100,0,0,1
800,8,Connect4,MCTS,AlphaVDA_Large,0,0,1
800,8,Connect4,MCTS400,MCTS,0,0,1
800,8,Connect4,MCTS,AlphaVDA_Small,0,0,1
800,9,Connect4,AlphaViD_Large,MCTS,1,0,0
800,9,Connect4,AlphaViT_Small,MCTS,0,0,1
800,9,Connect4,MCTS,MCTS100,1,0,0
800,9,Connect4,MCTS,AlphaViT_Multi,0,0,1
800,9,Connect4,MCTS,AlphaViD_Large,0,0,1
800,9,Connect4,Minimax,MCTS,0,0,1
800,9,Connect4,AlphaVDA_Large,MCTS,0,0,1
800,9,Connect4,MCTS400,MCTS,0,0,1
800,9,Connect4,MCTS,AlphaVDA_Multi,0,0,1
800,9,Connect4,MCTS,MCTS400,1,0,0
800,9,Connect4,AlphaViD_Small,MCTS,0,0,1
800,9,Connect4,MCTS,AlphaViD_Multi,0,0,1
800,9,Connect4,MCTS,random,1,0,0
800,9,Connect4,MCTS,AlphaVDA_Large,0,0,1
800,10,Connect4,AlphaViD_Large,MCTS,0,0,1
800,10,Connect4,MCTS,random,1,0,0
800,10,Connect4,AlphaZero,MCTS,1,0,0
800,10,Connect4,random,MCTS,0,0,1
800,10,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,10,Connect4,AlphaVDA_Large,MCTS,0,0,1
800,10,Connect4,MCTS,AlphaVDA_Small,1,0,0
800,10,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,10,Connect4,MCTS400,MCTS,0,0,1
800,10,Connect4,MCTS100,MCTS,0,0,1
800,10,Connect4,MCTS,AlphaZero,0,0,1
800,10,Connect4,MCTS,MCTS100,1,0,0
800,10,Connect4,MCTS,AlphaViD_Large,0,0,1
800,10,Connect4,Minimax,MCTS,0,0,1
800,11,Connect4,AlphaVDA_Large,MCTS,1,0,0
800,11,Connect4,Minimax,MCTS,0,0,1
800,11,Connect4,random,MCTS,0,0,1
800,11,Connect4,MCTS,MCTS400,1,0,0
800,11,Connect4,MCTS,AlphaViT_Small,0,1,0
800,11,Connect4,MCTS100,MCTS,0,0,1
800,11,Connect4,MCTS,random,1,0,0
800,11,Connect4,MCTS,AlphaViT_Multi,0,0,1
800,11,Connect4,AlphaViT_Large,MCTS,1,0,0
800,11,Connect4,MCTS,AlphaVDA_Small,1,0,0
800,11,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,11,Connect4,AlphaViD_Small,MCTS,0,0,1
800,11,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,11,Connect4,AlphaViD_Large,MCTS,1,0,0
800,12,Connect4,MCTS,MCTS400,1,0,0
800,12,Connect4,MCTS,AlphaViD_Small,1,0,0
800,12,Connect4,MCTS,MCTS100,1,0,0
800,12,Connect4,AlphaVDA_Multi,MCTS,1,0,0
800,12,Connect4,AlphaViT_Multi,MCTS,1,0,0
800,12,Connect4,MCTS100,MCTS,0,0,1
800,12,Connect4,AlphaViD_Large,MCTS,1,0,0
800,12,Connect4,MCTS,AlphaViD_Multi,0,0,1
800,12,Connect4,AlphaViT_Small,MCTS,0,0,1
800,12,Connect4,MCTS,random,1,0,0
800,12,Connect4,MCTS,AlphaViT_Small,1,0,0
800,12,Connect4,AlphaViD_Small,MCTS,0,0,1
800,12,Connect4,MCTS,AlphaVDA_Multi,0,0,1
800,12,Connect4,AlphaZero,MCTS,1,0,0
800,13,Connect4,AlphaVDA_Multi,MCTS,1,0,0
800,13,Connect4,MCTS,AlphaViT_Small,0,1,0
800,13,Connect4,MCTS,AlphaZero,0,0,1
800,13,Connect4,MCTS,AlphaViT_Large,0,0,1
800,13,Connect4,MCTS,AlphaViT_Multi,0,0,1
800,13,Connect4,MCTS400,MCTS,0,0,1
800,13,Connect4,MCTS,MCTS400,0,0,1
800,13,Connect4,AlphaVDA_Large,MCTS,1,0,0
800,13,Connect4,AlphaViD_Large,MCTS,1,0,0
800,13,Connect4,Minimax,MCTS,0,0,1
800,13,Connect4,MCTS100,MCTS,0,1,0
800,13,Connect4,MCTS,AlphaViD_Multi,1,0,0
800,13,Connect4,AlphaZero,MCTS,1,0,0
800,13,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,14,Connect4,random,MCTS,0,0,1
800,14,Connect4,AlphaViT_Small,MCTS,0,0,1
800,14,Connect4,MCTS100,MCTS,0,0,1
800,14,Connect4,Minimax,MCTS,0,0,1
800,14,Connect4,MCTS,AlphaViT_Large,0,0,1
800,14,Connect4,AlphaVDA_Large,MCTS,1,0,0
800,14,Connect4,MCTS400,MCTS,0,0,1
800,14,Connect4,MCTS,AlphaViD_Multi,1,0,0
800,14,Connect4,AlphaViT_Large,MCTS,1,0,0
800,14,Connect4,AlphaVDA_Multi,MCTS,1,0,0
800,14,Connect4,MCTS,MCTS100,1,0,0
800,14,Connect4,MCTS,AlphaVDA_Multi,0,0,1
800,14,Connect4,AlphaZero,MCTS,1,0,0
800,14,Connect4,AlphaViD_Large,MCTS,1,0,0
800,15,Connect4,MCTS,MCTS400,1,0,0
800,15,Connect4,MCTS,MCTS100,1,0,0
800,15,Connect4,Minimax,MCTS,0,0,1
800,15,Connect4,random,MCTS,0,0,1
800,15,Connect4,MCTS,AlphaViT_Large,0,0,1
800,15,Connect4,AlphaVDA_Multi,MCTS,0,0,1
800,15,Connect4,MCTS,AlphaViT_Small,0,0,1
800,15,Connect4,AlphaViD_Large,MCTS,1,0,0
800,15,Connect4,AlphaZero,MCTS,1,0,0
800,15,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,15,Connect4,MCTS,AlphaVDA_Multi,1,0,0
800,15,Connect4,AlphaViD_Small,MCTS,0,0,1
800,15,Connect4,MCTS,AlphaViD_Small,1,0,0
800,15,Connect4,MCTS,random,1,0,0
800,16,Connect4,MCTS400,MCTS,0,0,1
800,16,Connect4,MCTS,AlphaVDA_Multi,1,0,0
800,16,Connect4,AlphaVDA_Large,MCTS,0,0,1
800,16,Connect4,MCTS,random,1,0,0
800,16,Connect4,MCTS,Minimax,1,0,0
